05:57:16 procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
05:57:16  r  b   swpd   free  inact active   si   so    bi    bo   in   cs us sy id wa st
06:48:17  1  0      0   2603    234   1188    0    0     0    68 1024 2787  5  2 94  0  0
06:48:18  2  0      0   2603    234   1188    0    0     0     0  999 3065  6  2 93  0  0
06:48:19  0  0      0   2607    234   1184    0    0     0     0 1020 2894  5  2 93  0  0
06:48:20  2  0      0   2603    234   1188    0    0     0     0 1006 2686  4  2 94  0  0
06:48:21  0  0      0   2607    234   1184    0    0     0     0 1028 3358  5  2 93  0  0
06:48:22  1  0      0   2603    234   1188    0    0     0   104 1007 2774  5  2 93  0  0
06:48:23  1  0      0   2603    234   1188    0    0     0     0 1020 3060  6  2 92  0  0
06:48:24  0  0      0   2606    234   1184    0    0     0     0 1003 2828  6  2 92  0  0
06:48:25  0  0      0   2607    234   1184    0    0     0     0 1020 2867  5  2 94  0  0
06:48:26  0  0      0   2606    234   1184    0    0     0     0 1005 2932  6  3 92  0  0
06:48:27  0  0      0   2606    234   1184    0    0     0    72 1023 3280  4  2 94  0  0
06:48:28  0  0      0   2606    234   1184    0    0     0     0 1003 3080  6  3 91  0  0
06:48:29  0  0      0   2606    234   1184    0    0     0     0 1019 2908  6  2 92  0  0
06:48:30  1  0      0   2606    234   1184    0    0     0     0 1004 2780  4  2 94  0  0
06:48:31  0  0      0   2606    234   1184    0    0     0     4 1020 3237  6  2 92  0  0
06:48:32  0  0      0   2606    234   1184    0    0     0    72 1006 2870  4  2 93  1  0
06:48:33  0  0      0   2606    234   1184    0    0     0     0 1018 3073  6  2 93  0  0
06:48:34  0  0      0   2606    234   1184    0    0     0     0 1003 2917  5  2 93  0  0
06:48:35  0  0      0   2606    234   1184    0    0     0     0 1022 3072  7  2 92  0  0
06:48:36  1  0      0   2606    234   1184    0    0     0     4 1005 2806  5  2 93  0  0
06:48:37  0  0      0   2606    234   1184    0    0     0    96 1036 2890  5  2 93  0  0
06:48:38  1  0      0   2606    234   1184    0    0     0     0 1002 3165  5  2 94  0  0
06:48:39  0  0      0   2606    234   1184    0    0     0     0 1019 2870  4  2 94  0  0
06:48:40  1  0      0   2606    234   1184    0    0     0     0 1003 2821  5  2 93  0  0
06:48:41  1  0      0   2606    234   1184    0    0     0     0 1019 2941  5  2 93  0  0
06:48:42  1  0      0   2606    234   1184    0    0     0    72 1006 2778  5  2 93  0  0
06:48:43  0  0      0   2606    234   1185    0    0     0     0 1020 3156  5  2 93  0  0
06:48:44  0  0      0   2606    234   1185    0    0     0     0 1018 2809  5  2 94  0  0
06:48:45  0  0      0   2606    234   1185    0    0     0     0 1008 2838  5  1 94  0  0
06:48:46 16  0      0   2606    234   1185    0    0     0     0 1007 2882  5  2 93  0  0
06:48:47 10  0      0   2606    234   1185    0    0     0    52 1019 2876  5  2 93  0  0
06:48:48  5  0      0   2606    234   1185    0    0     0     0 1001 3221  5  1 94  0  0
06:48:49 12  0      0   2606    234   1185    0    0     0     0 1018 3054  6  3 92  0  0
06:48:50  9  0      0   2606    234   1185    0    0     0     0 1002 2773  5  1 94  0  0
06:48:51 19  0      0   2606    234   1185    0    0     0   160 1036 3546  6  4 90  0  0
06:48:52 15  0      0   2606    234   1185    0    0     0   116 1022 2677  6  2 93  0  0
06:48:53 15  0      0   2606    234   1185    0    0     0     0 1024 3235  7  2 91  0  0
06:48:54  7  0      0   2606    234   1185    0    0     0     0 1003 2612  7  3 91  0  0
06:48:55 14  0      0   2606    234   1185    0    0     0     0 1020 3280  8  3 90  0  0
06:48:56 15  0      0   2606    234   1185    0    0     0     0 1003 2754  6  2 92  0  0
06:48:57 12  0      0   2606    234   1185    0    0     0   104 1027 3273  6  2 91  1  0
06:48:58 11  0      0   2606    234   1185    0    0     0     0 1002 3695  6  3 92  0  0
06:48:59 13  0      0   2606    234   1185    0    0     0     0 1022 2659  6  2 93  0  0
06:49:00 15  0      0   2606    234   1185    0    0     0     0 1004 3365  7  3 91  0  0
06:49:01 15  0      0   2606    234   1185    0    0     0     0 1022 2481  6  2 92  0  0
06:49:02  4  0      0   2606    234   1185    0    0     0    72 1007 3400  7  3 91  0  0
06:49:03 13  0      0   2606    234   1185    0    0     0     0 1023 2929  5  2 93  0  0
06:49:04  7  0      0   2606    234   1185    0    0     0     0 1003 3471  6  3 92  0  0
06:49:05  9  0      0   2606    234   1185    0    0     0     0 1021 2586  6  2 92  0  0
06:49:06  6  0      0   2606    234   1185    0    0     0     8 1003 2953  6  2 92  0  0
06:49:07  8  0      0   2606    234   1185    0    0     0    68 1039 2866  7  2 92  0  0
06:49:08  0  0      0   2606    234   1185    0    0     0     0 1002 3460  6  3 91  0  0
06:49:09  7  0      0   2606    234   1185    0    0     0     0 1021 2479  6  2 92  0  0
06:49:10  2  0      0   2606    234   1185    0    0     0     0 1003 3320  5  2 93  0  0
06:49:11  1  0      0   2606    234   1185    0    0     0     4 1023 2975  6  2 92  0  0
06:49:12  0  0      0   2606    234   1185    0    0     0    92 1008 2998  5  2 94  0  0
06:49:13  0  0      0   2606    234   1185    0    0     0     0 1020 3108  5  2 94  0  0
06:49:14  0  0      0   2606    234   1185    0    0     0     0 1002 2904  5  2 93  0  0
06:49:15  2  0      0   2606    234   1185    0    0     0     0 1022 2804  5  1 94  0  0
06:49:16  0  0      0   2606    234   1185    0    0     0     0 1001 2854  5  2 93  0  0
06:49:17  0  0      0   2606    234   1185    0    0     0    72 1025 2752  4  2 94  0  0
06:49:18  0  0      0   2606    234   1185    0    0     0     0 1001 3186  5  1 94  0  0
06:49:19  0  0      0   2606    234   1185    0    0     0     0 1023 2791  6  3 92  0  0
06:49:20  3  0      0   2606    234   1185    0    0     0     0 1002 2742  5  2 93  0  0
06:49:21  0  0      0   2606    234   1185    0    0     0     0 1021 3123  7  3 90  0  0
06:49:22  0  0      0   2606    234   1185    0    0     0    80 1018 3222  6  3 92  0  0
06:49:23  0  0      0   2606    234   1185    0    0     0     0 1021 3053  7  3 90  0  0
06:49:24  0  0      0   2606    234   1185    0    0     0     0 1003 2799  6  2 92  0  0
06:49:25  1  0      0   2606    234   1185    0    0     0     0 1020 2768  7  3 91  0  0
06:49:26  0  0      0   2606    234   1185    0    0     0    72 1015 2809  6  2 92  0  0
06:49:27  0  0      0   2606    234   1185    0    0     0    96 1027 2859  6  3 91  1  0
06:49:28  0  0      0   2607    234   1185    0    0     0     0 1002 3193  7  2 91  0  0
06:49:29  0  0      0   2607    234   1185    0    0     0     0 1023 2899  7  3 91  0  0
06:49:30  0  0      0   2607    234   1185    0    0     0     0 1004 2936  7  3 90  0  0
06:49:31  0  0      0   2607    234   1185    0    0     0     0 1021 2959  7  2 91  0  0
06:49:32  0  0      0   2607    234   1185    0    0     0    72 1006 3018  7  3 91  0  0
06:49:33  0  0      0   2607    234   1185    0    0     0     0 1022 3115  6  2 92  0  0
06:49:34  0  0      0   2607    234   1185    0    0     0     0 1002 3169  7  3 91  0  0
06:49:35  0  0      0   2607    234   1185    0    0     0     0 1021 2854  7  2 91  0  0
06:49:36  0  0      0   2607    234   1185    0    0     0     0 1003 2765  9  3 88  0  0
06:49:37  0  0      0   2606    234   1185    0    0     0    72 1038 3127  6  2 93  0  0
06:49:38  1  0      0   2606    234   1185    0    0     0     0 1004 3517  6  3 92  0  0
06:49:39  0  0      0   2606    234   1185    0    0     0     0 1022 2901  7  2 91  0  0
06:49:40  0  0      0   2606    234   1185    0    0     0     0 1000 3027  5  2 93  0  0
06:49:41  0  0      0   2606    234   1185    0    0     0     4 1023 2856  5  2 93  0  0
06:49:42  0  0      0   2606    234   1185    0    0     0   104 1005 2925  5  3 93  0  0
06:49:43  0  0      0   2606    234   1185    0    0     0     0 1021 3140  5  2 93  0  0
06:49:44  0  0      0   2606    234   1185    0    0     0     0 1001 3079  5  2 94  0  0
06:49:45  1  0      0   2606    234   1185    0    0     0     0 1021 2818  4  2 94  0  0
06:49:46  0  0      0   2606    234   1185    0    0     0     4 1003 2993  5  2 93  0  0
06:49:47  0  0      0   2606    234   1185    0    0     0    68 1025 2806  5  2 94  1  0
06:49:48  0  0      0   2606    234   1185    0    0     0     0  992 3285  5  2 93  0  0
06:49:49  0  0      0   2606    234   1185    0    0     0     0 1021 2853  5  2 93  0  0
06:49:50  0  0      0   2606    234   1185    0    0     0     0 1003 3024  6  3 92  0  0
06:49:51  0  0      0   2606    234   1185    0    0     0     0 1021 2879  6  2 92  0  0
06:49:52  0  0      0   2606    234   1185    0    0     0    64 1014 3423  6  2 93  0  0
06:49:53  0  0      0   2606    234   1185    0    0     0     0 1025 3268  6  2 93  0  0
06:49:54  0  0      0   2606    234   1185    0    0     0     0 1002 2933  7  3 91  0  0
06:49:55  0  0      0   2606    234   1185    0    0     0     0 1022 2832  6  2 93  0  0
06:49:56  0  0      0   2606    234   1185    0    0     0     0 1002 3065  5  2 93  0  0
06:49:57  0  0      0   2606    234   1185    0    0     0    96 1027 2875  5  1 94  0  0
06:49:58  0  0      0   2606    234   1185    0    0     0     0 1011 3350  5  2 93  0  0
06:49:59  0  0      0   2606    234   1185    0    0     0     0 1012 2898  7  2 91  0  0
06:50:00  1  0      0   2606    234   1185    0    0     0    36 1027 2932  6  2 92  0  0
06:50:01  1  0      0   2606    234   1185    0    0     0     0 1003 3059  8  3 90  0  0
06:50:02  0  0      0   2606    234   1185    0    0     0    72 1025 2778  6  2 92  0  0
06:50:03  0  0      0   2606    234   1185    0    0     0     0 1004 3426  7  3 91  0  0
06:50:04  0  0      0   2606    234   1185    0    0     0     0 1020 2921  6  2 92  0  0
06:50:05  0  0      0   2606    234   1185    0    0     0     0 1004 2978  7  2 91  0  0
06:50:06  0  0      0   2606    234   1185    0    0     0     0 1021 2833  6  2 92  0  0
06:50:07  0  0      0   2606    234   1185    0    0     0    72 1008 2874  7  2 91  1  0
06:50:08  0  0      0   2606    234   1185    0    0     0     0 1033 3408  7  2 91  0  0
06:50:09  0  0      0   2606    234   1185    0    0     0     0 1003 2818  6  2 92  0  0
06:50:10  0  0      0   2606    234   1185    0    0     0     0 1021 2870  6  3 92  0  0
06:50:11  0  0      0   2606    234   1185    0    0     0     0 1003 2706  7  2 92  0  0
06:50:12  0  0      0   2606    234   1185    0    0     0    96 1025 2786  5  2 93  0  0
06:50:13  0  0      0   2606    234   1185    0    0     0     0 1003 3103  5  2 93  0  0
06:50:14  0  0      0   2606    234   1185    0    0     0     0 1020 2755  4  2 94  0  0
06:50:15  1  0      0   2606    234   1185    0    0     0    12 1007 2979  5  2 94  0  0
06:50:16  0  0      0   2606    234   1185    0    0     0     0 1020 2704  5  2 93  0  0
06:50:17  0  0      0   2606    234   1185    0    0     0    64 1005 2859  4  2 94  0  0
06:50:18  0  0      0   2606    234   1185    0    0     0     0 1012 3039  6  2 92  0  0
06:50:19  0  0      0   2606    234   1185    0    0     0     0 1003 2736  6  3 92  0  0
06:50:20  0  0      0   2606    234   1185    0    0     0     0 1020 2843  6  1 93  0  0
06:50:21  1  0      0   2606    234   1185    0    0     0     0 1002 3061  6  3 91  0  0
06:50:22  1  0      0   2606    234   1185    0    0     0    80 1024 2913  6  2 92  0  0
06:50:23  0  0      0   2606    234   1185    0    0     0     0 1017 3162  6  2 92  0  0
06:50:24  0  0      0   2606    234   1185    0    0     0     0 1021 2933  6  2 93  0  0
06:50:25  0  0      0   2606    234   1185    0    0     0     0 1003 2665  6  2 92  0  0
06:50:26  0  0      0   2606    234   1185    0    0     0     0 1019 2689  6  2 92  0  0
06:50:27  4  0      0   2606    234   1185    0    0     0   104 1008 2722  6  2 92  0  0
06:50:28  0  0      0   2606    234   1185    0    0     0     0 1020 3010  7  3 91  0  0
06:50:29  0  0      0   2606    234   1185    0    0     0     0 1003 2743  6  2 93  0  0
06:50:30  0  0      0   2606    234   1185    0    0     0     0 1022 2800  6  3 91  0  0
06:50:31  0  0      0   2606    234   1185    0    0     0     0 1004 2815  7  3 90  0  0
06:50:32  0  0      0   2606    234   1185    0    0     0    72 1025 2948  8  2 90  1  0
06:50:33  0  0      0   2606    234   1185    0    0     0     0 1006 3011  6  2 92  0  0
06:50:34  0  0      0   2606    234   1185    0    0     0     0 1021 2857  7  3 91  0  0
06:50:35  0  0      0   2606    234   1185    0    0     0    40 1008 2699  6  2 92  0  0
06:50:36  0  0      0   2606    234   1185    0    0     0     0 1019 2967  6  3 92  0  0
06:50:37  0  0      0   2606    234   1185    0    0     0    72 1007 2721  6  2 92  0  0
06:50:38  0  0      0   2606    234   1185    0    0     0     0 1033 3338  6  3 92  0  0
06:50:39  0  0      0   2606    234   1185    0    0     0     0 1003 2983  5  2 94  0  0
06:50:40  0  0      0   2606    234   1185    0    0     0     0 1021 2899  5  2 93  0  0
06:50:41  1  0      0   2606    234   1185    0    0     0     0  995 2796  5  2 93  0  0
06:50:42  0  0      0   2606    234   1185    0    0     0    96 1024 2800  5  2 93  0  0
06:50:43  0  0      0   2606    234   1185    0    0     0     0 1000 3072  5  2 93  0  0
06:50:44  5  0      0   2606    234   1185    0    0     0     0 1017 2855  4  2 94  0  0
06:50:45  0  0      0   2606    234   1185    0    0     0     0 1003 2667  5  2 93  0  0
06:50:46  6  0      0   2606    234   1185    0    0     0     0 1020 2818  6  2 93  0  0
06:50:47  5  0      0   2606    234   1185    0    0     0    68 1001 2893  6  2 92  0  0
06:50:48  1  0      0   2606    234   1185    0    0     0     0 1014 2978  6  2 92  0  0
06:50:49  0  0      0   2606    234   1185    0    0     0     0 1004 2804  5  1 94  0  0
06:50:50  1  0      0   2606    234   1185    0    0     0     8 1022 2728  6  2 92  0  0
06:50:51  0  0      0   2606    234   1185    0    0     0     0 1004 2741  6  3 92  0  0
06:50:52  0  0      0   2606    234   1185    0    0     0    80 1022 2782  6  3 91  1  0
06:50:53  0  0      0   2606    234   1185    0    0     0     0 1016 3007  5  2 93  0  0
06:50:54  0  0      0   2606    234   1185    0    0     0     0 1019 3028  5  1 94  0  0
06:50:55  0  0      0   2606    234   1185    0    0     0     0 1002 2817  5  3 93  0  0
06:50:56  0  0      0   2606    234   1185    0    0     0     0 1020 2730  4  2 94  0  0
06:50:57  1  0      0   2606    234   1185    0    0     0    96 1007 3103  5  3 93  0  0
06:50:58  1  0      0   2606    234   1185    0    0     0     0 1021 3086  6  2 92  0  0
06:50:59  1  0      0   2606    234   1185    0    0     0     0 1003 2734  6  3 91  0  0
06:51:00  1  0      0   2606    234   1185    0    0     0     0 1022 2826  7  2 91  0  0
06:51:01  0  0      0   2606    234   1185    0    0     0     0 1002 2823  6  2 92  0  0
06:51:02  3  0      0   2606    234   1185    0    0     0    72 1021 2878  7  2 92  0  0
06:51:03  0  0      0   2606    234   1185    0    0     0     0 1003 2985  6  2 92  0  0
06:51:04  0  0      0   2606    234   1185    0    0     0     0 1017 2840  6  3 91  0  0
06:51:05  0  0      0   2606    234   1185    0    0     0     0 1003 2761  7  3 91  0  0
06:51:06  0  0      0   2606    234   1185    0    0     0     0 1020 2762  7  2 91  0  0
06:51:07  0  0      0   2606    234   1185    0    0     0    56 1007 2963  7  2 91  0  0
06:51:08  0  0      0   2606    234   1185    0    0     0     0 1034 3062  5  2 94  0  0
06:51:09  0  0      0   2606    234   1185    0    0     0     0 1003 2662  5  2 93  0  0
06:51:10  0  0      0   2606    234   1185    0    0     0    12 1022 2900  5  2 94  0  0
06:51:11  0  0      0   2606    234   1185    0    0     0     0 1002 2736  5  1 94  0  0
06:51:12  0  0      0   2606    234   1185    0    0     0    96 1024 2850  5  3 93  0  0
06:51:13  0  0      0   2606    234   1185    0    0     0     0 1003 3251  5  2 94  0  0
06:51:14  0  0      0   2606    234   1185    0    0     0     0 1020 2855  5  2 93  0  0
06:51:15  0  0      0   2606    234   1185    0    0     0     0 1003 2858  6  2 92  0  0
06:51:16  0  0      0   2606    234   1185    0    0     0     0 1021 2759  5  2 94  0  0
06:51:17  0  0      0   2606    234   1185    0    0     0    76 1009 2786  6  3 92  1  0
06:51:18  0  0      0   2606    234   1185    0    0     0     0 1016 2981  5  2 93  0  0
06:51:19  0  0      0   2606    234   1185    0    0     0     0 1002 2717  5  2 93  0  0
06:51:20  0  0      0   2606    234   1185    0    0     0     0 1020 2928  5  2 94  0  0
